NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 0,Row,30, 15,138 , 3978 , 39.78,1657136448.2817204 
0,0, 4, 0,Col,30, 15,201 , 4041 , 40.41,1657136448.2817204 
0,0, 4, 0,Row,186, 8,166 , 2214 , 22.14,1657136448.2817204 
0,0, 4, 0,Col,185, 10,10 , 2570 , 25.7,1657136448.2817204 
1,0, 4, 0,Row,54, 15,58 , 3898 , 38.98,1657136448.8153248 
1,0, 4, 0,Col,54, 15,124 , 3964 , 39.64,1657136448.8153248 
2,0, 4, 0,Row,52, 12,195 , 3267 , 32.67,1657136449.2860217 
2,0, 4, 0,Col,52, 12,244 , 3316 , 33.16,1657136449.2860217 
3,0, 4, 0,Row,49, 11,151 , 2967 , 29.67,1657136449.7524514 
3,0, 4, 0,Col,49, 11,201 , 3017 , 30.17,1657136449.7524514 
4,0, 4, 0,Row,46, 11,229 , 3045 , 30.45,1657136450.2225509 
4,0, 4, 0,Col,46, 12,24 , 3096 , 30.96,1657136450.2225509 
5,0, 4, 0,Row,44, 1,97 , 353 , 3.53,1657136450.6763642 
5,0, 4, 0,Col,44, 1,174 , 430 , 4.3,1657136450.6763642 
6,0, 4, 0,Row,169, 13,73 , 3401 , 34.01,1657136451.1567545 
6,0, 4, 0,Col,168, 13,135 , 3463 , 34.63,1657136451.1567545 
7,0, 4, 0,Row,166, 14,62 , 3646 , 36.46,1657136451.6243944 
7,0, 4, 0,Col,166, 14,105 , 3689 , 36.89,1657136451.6243944 
8,0, 4, 0,Row,163, 12,160 , 3232 , 32.32,1657136452.106546 
8,0, 4, 0,Col,163, 12,207 , 3279 , 32.79,1657136452.106546 
9,0, 4, 0,Row,160, 11,109 , 2925 , 29.25,1657136452.5881667 
9,0, 4, 0,Col,160, 11,166 , 2982 , 29.82,1657136452.5881667 
10,0, 4, 0,Row,158, 3,17 , 785 , 7.85,1657136453.0669975 
10,0, 4, 0,Col,158, 3,83 , 851 , 8.51,1657136453.0669975 
11,0, 4, 0,Row,155, 0,57 , 57 , 0.57,1657136453.545936 
11,0, 4, 0,Col,155, 0,104 , 104 , 1.04,1657136453.545936 
12,0, 4, 0,Row,152, 1,23 , 279 , 2.79,1657136454.0123324 
12,0, 4, 0,Col,152, 1,73 , 329 , 3.29,1657136454.0123324 
13,0, 4, 0,Row,150, 11,0 , 2816 , 28.16,1657136454.4772944 
13,0, 4, 0,Col,149, 11,47 , 2863 , 28.63,1657136454.4772944 
14,0, 4, 0,Row,18, 14,114 , 3698 , 36.98,1657136454.946364 
14,0, 4, 0,Col,18, 14,171 , 3755 , 37.55,1657136454.946364 
15,0, 4, 0,Row,16, 11,237 , 3053 , 30.53,1657136455.4274025 
15,0, 4, 0,Col,16, 12,34 , 3106 , 31.06,1657136455.4274025 
16,0, 4, 0,Row,13, 14,7 , 3591 , 35.91,1657136455.8929203 
16,0, 4, 0,Col,13, 14,55 , 3639 , 36.39,1657136455.8929203 
17,0, 4, 0,Row,10, 9,25 , 2329 , 23.29,1657136456.3848443 
17,0, 4, 0,Col,10, 9,79 , 2383 , 23.83,1657136456.3848443 
18,0, 4, 0,Row,8, 14,198 , 3782 , 37.82,1657136456.8507266 
18,0, 4, 0,Col,8, 14,249 , 3833 , 38.33,1657136456.8507266 
19,0, 4, 0,Row,5, 13,49 , 3377 , 33.77,1657136457.3294601 
19,0, 4, 0,Col,5, 13,102 , 3430 , 34.3,1657136457.3294601 
