NEvent,ChipId,Payload,Locatn,Row/Col,tStamp,MSB,LSB,ToT,ToT(us),RealTime
0,0, 4, 34,Row,141, 3,124 , 892 , 8.92,1657296805.1862352 
0,0, 4, 34,Col,141, 3,107 , 875 , 8.75,1657296805.1862352 

1,0, 4, 34,Row,198, 15,141 , 3981 , 39.81,1657296810.6852243 
1,0, 4, 34,Col,197, 15,129 , 3969 , 39.69,1657296810.6852243 

2,0, 4, 34,Row,176, 5,52 , 1332 , 13.32,1657296812.143484 
2,0, 4, 34,Col,176, 5,44 , 1324 , 13.24,1657296812.143484 

3,0, 4, 34,Row,194, 7,101 , 1893 , 18.93,1657296813.32053 
3,0, 4, 34,Col,194, 7,96 , 1888 , 18.88,1657296813.32053 

4,0, 4, 34,Row,146, 3,238 , 1006 , 10.06,1657296814.052003 
4,0, 4, 34,Col,146, 3,229 , 997 , 9.97,1657296814.052003 

5,0, 4, 34,Row,126, 11,120 , 2936 , 29.36,1657296814.7795434 
5,0, 4, 34,Col,126, 11,117 , 2933 , 29.33,1657296814.7795434 

6,0, 4, 34,Row,47, 0,85 , 85 , 0.85,1657296816.8935642 
6,0, 4, 34,Col,47, 0,77 , 77 , 0.77,1657296816.8935642 

7,0, 4, 34,Row,117, 10,249 , 2809 , 28.09,1657296829.067176 
7,0, 4, 34,Col,117, 10,240 , 2800 , 28.0,1657296829.067176 

8,0, 4, 34,Row,96, 13,16 , 3344 , 33.44,1657296831.1680465 
8,0, 4, 34,Col,96, 13,13 , 3341 , 33.41,1657296831.1680465 

9,0, 4, 34,Row,128, 3,220 , 988 , 9.88,1657296834.3855166 
9,0, 4, 34,Col,128, 3,209 , 977 , 9.77,1657296834.3855166 

10,0, 4, 34,Row,138, 11,48 , 2864 , 28.64,1657296837.1163895 
10,0, 4, 34,Col,138, 11,43 , 2859 , 28.59,1657296837.1163895 

11,0, 4, 34,Row,168, 15,171 , 4011 , 40.11,1657296839.851203 
11,0, 4, 34,Col,168, 15,167 , 4007 , 40.07,1657296839.851203 

12,0, 4, 34,Row,202, 2,78 , 590 , 5.9,1657296840.5888927 
12,0, 4, 34,Col,202, 2,66 , 578 , 5.78,1657296840.5888927 

13,0, 4, 34,Row,83, 13,5 , 3333 , 33.33,1657296847.2331097 
13,0, 4, 34,Col,83, 13,0 , 3328 , 33.28,1657296847.2331097 

14,0, 4, 34,Row,104, 4,106 , 1130 , 11.3,1657296847.9645295 
14,0, 4, 34,Col,104, 4,103 , 1127 , 11.27,1657296847.9645295 

15,0, 4, 34,Row,28, 1,81 , 337 , 3.37,1657296849.65452 
15,0, 4, 34,Col,27, 1,75 , 331 , 3.31,1657296849.65452 

16,0, 4, 34,Row,216, 1,142 , 398 , 3.98,1657296855.9945798 
16,0, 4, 34,Col,216, 1,137 , 393 , 3.93,1657296855.9945798 

17,0, 4, 34,Row,216, 0,182 , 182 , 1.82,1657296860.5659015 
17,0, 4, 34,Col,216, 0,176 , 176 , 1.76,1657296860.5659015 

18,0, 4, 34,Row,38, 2,229 , 741 , 7.41,1657296864.9107609 
18,0, 4, 34,Col,38, 2,197 , 709 , 7.09,1657296864.9107609 

19,0, 4, 34,Row,171, 7,48 , 1840 , 18.4,1657296867.4522283 
19,0, 4, 34,Col,171, 7,40 , 1832 , 18.32,1657296867.4522283 

20,0, 4, 34,Row,128, 3,27 , 795 , 7.95,1657296868.6488867 
20,0, 4, 34,Col,128, 3,22 , 790 , 7.9,1657296868.6488867 

21,0, 4, 34,Row,222, 8,44 , 2092 , 20.92,1657296871.7396781 
21,0, 4, 34,Col,222, 8,36 , 2084 , 20.84,1657296871.7396781 

22,0, 4, 34,Row,142, 5,246 , 1526 , 15.26,1657296881.3362565 
22,0, 4, 34,Col,141, 5,240 , 1520 , 15.2,1657296881.3362565 

23,0, 4, 34,Row,214, 2,46 , 558 , 5.58,1657296886.148042 
23,0, 4, 34,Col,214, 2,36 , 548 , 5.48,1657296886.148042 

24,0, 4, 34,Row,59, 3,223 , 991 , 9.91,1657296891.251626 
24,0, 4, 34,Col,59, 3,210 , 978 , 9.78,1657296891.251626 

25,0, 4, 34,Row,33, 15,84 , 3924 , 39.24,1657296891.9780526 
25,0, 4, 34,Col,33, 15,74 , 3914 , 39.14,1657296891.9780526 

26,0, 4, 34,Row,46, 9,186 , 2490 , 24.9,1657296900.1137326 
26,0, 4, 34,Col,46, 9,176 , 2480 , 24.8,1657296900.1137326 

27,0, 4, 34,Row,100, 2,236 , 748 , 7.48,1657296901.6828864 
27,0, 4, 34,Col,100, 2,227 , 739 , 7.39,1657296901.6828864 

28,0, 4, 34,Row,113, 9,187 , 2491 , 24.91,1657296902.4171586 
28,0, 4, 34,Col,113, 9,176 , 2480 , 24.8,1657296902.4171586 

29,0, 4, 34,Row,7, 3,204 , 972 , 9.72,1657296904.2435553 
29,0, 4, 34,Col,7, 3,187 , 955 , 9.55,1657296904.2435553 

30,0, 4, 34,Row,135, 14,255 , 3839 , 38.39,1657296909.784769 
30,0, 4, 34,Col,135, 14,242 , 3826 , 38.26,1657296909.784769 

31,0, 4, 34,Row,73, 4,199 , 1223 , 12.23,1657296912.570638 
31,0, 4, 34,Col,73, 4,187 , 1211 , 12.11,1657296912.570638 

32,0, 4, 34,Row,35, 5,112 , 1392 , 13.92,1657296915.0882623 
32,0, 4, 34,Col,35, 5,103 , 1383 , 13.83,1657296915.0882623 

33,0, 4, 34,Row,205, 12,10 , 3082 , 30.82,1657296916.5060933 
33,0, 4, 34,Col,204, 12,5 , 3077 , 30.77,1657296916.5060933 

34,0, 4, 34,Row,200, 4,44 , 1068 , 10.68,1657296917.2362616 
34,0, 4, 34,Col,200, 4,29 , 1053 , 10.53,1657296917.2362616 

35,0, 4, 34,Row,203, 14,4 , 3588 , 35.88,1657296918.3989499 
35,0, 4, 34,Col,203, 14,1 , 3585 , 35.85,1657296918.3989499 

36,0, 4, 34,Row,214, 1,205 , 461 , 4.61,1657296919.1287715 
36,0, 4, 34,Col,214, 1,192 , 448 , 4.48,1657296919.1287715 

37,0, 4, 34,Row,125, 12,236 , 3308 , 33.08,1657296921.7098114 
37,0, 4, 34,Col,125, 12,229 , 3301 , 33.01,1657296921.7098114 

